2023.07.28,07:00,2.07704,2.07843,2.07158,2.07728,8263
2023.07.28,08:00,2.07728,2.07765,2.07320,2.07432,7084
2023.07.28,09:00,2.07431,2.08090,2.07370,2.07914,8808
2023.07.28,10:00,2.07914,2.08634,2.07880,2.08580,11428
2023.07.28,11:00,2.08582,2.08987,2.08574,2.08787,7680
2023.07.28,12:00,2.08792,2.08858,2.08305,2.08436,6268
2023.07.28,13:00,2.08432,2.08882,2.08355,2.08819,4942
2023.07.28,14:00,2.08816,2.08984,2.08534,2.08760,5463
2023.07.28,15:00,2.08760,2.09017,2.08217,2.08960,10164
2023.07.28,16:00,2.08962,2.09206,2.08781,2.09007,11080
2023.07.28,17:00,2.08843,2.09076,2.08523,2.08533,9277
2023.07.28,18:00,2.08533,2.08708,2.08512,2.08651,6501
2023.07.28,19:00,2.08646,2.08906,2.08608,2.08831,4620
2023.07.28,20:00,2.08829,2.08946,2.08742,2.08874,3618
2023.07.28,21:00,2.08873,2.08970,2.08744,2.08931,3184
2023.07.28,22:00,2.08942,2.09012,2.08727,2.08732,2877
2023.07.28,23:00,2.08730,2.08842,2.08503,2.08619,1894
2023.07.31,00:00,2.08517,2.08786,2.07849,2.08651,133
2023.07.31,01:00,2.08490,2.08785,2.08440,2.08687,1946
2023.07.31,02:00,2.08671,2.08852,2.08506,2.08702,2379
2023.07.31,03:00,2.08702,2.08822,2.08532,2.08561,4547
2023.07.31,04:00,2.08561,2.08561,2.07905,2.08198,5884
2023.07.31,05:00,2.08198,2.08264,2.07959,2.08006,5698
2023.07.31,06:00,2.08005,2.08058,2.07677,2.07737,3764
2023.07.31,07:00,2.07733,2.07802,2.07515,2.07559,3572
2023.07.31,08:00,2.07558,2.07612,2.07350,2.07445,4239
2023.07.31,09:00,2.07464,2.07612,2.07235,2.07550,6336
2023.07.31,10:00,2.07543,2.07874,2.07467,2.07672,7284
2023.07.31,11:00,2.07664,2.07692,2.07431,2.07501,5699
2023.07.31,12:00,2.07511,2.07722,2.07411,2.07528,4946
2023.07.31,13:00,2.07523,2.07591,2.07318,2.07465,4291
2023.07.31,14:00,2.07465,2.07486,2.07277,2.07316,4188
2023.07.31,15:00,2.07315,2.07371,2.07054,2.07272,5846
2023.07.31,16:00,2.07275,2.07294,2.06878,2.06925,7871
2023.07.31,17:00,2.06921,2.07010,2.06580,2.06701,8785
2023.07.31,18:00,2.06702,2.06933,2.06689,2.06737,6050
2023.07.31,19:00,2.06740,2.06815,2.06581,2.06687,2959
2023.07.31,20:00,2.06690,2.06856,2.06583,2.06593,2122
2023.07.31,21:00,2.06595,2.06642,2.06483,2.06532,3009
2023.07.31,22:00,2.06542,2.06775,2.06495,2.06619,2723
2023.07.31,23:00,2.06622,2.06752,2.06604,2.06719,1297
2023.08.01,00:00,2.06713,2.07320,2.06359,2.06739,405
2023.08.01,01:00,2.06772,2.06800,2.06658,2.06740,802
2023.08.01,02:00,2.06744,2.06854,2.06695,2.06848,946
2023.08.01,03:00,2.06845,2.06847,2.06420,2.06684,3356
2023.08.01,04:00,2.06684,2.06995,2.06646,2.06717,4621
2023.08.01,05:00,2.06721,2.07080,2.06554,2.07032,4291
2023.08.01,06:00,2.07029,2.07088,2.06967,2.07045,2883
2023.08.01,07:00,2.07041,2.07442,2.06722,2.07192,3996
2023.08.01,08:00,2.07193,2.07300,2.06935,2.07074,5013
2023.08.01,09:00,2.07074,2.07557,2.07069,2.07439,5534
2023.08.01,10:00,2.07439,2.08024,2.07369,2.07841,6704
2023.08.01,11:00,2.07842,2.08335,2.07820,2.08216,5468
2023.08.01,12:00,2.08223,2.08266,2.07913,2.08023,5436
2023.08.01,13:00,2.08021,2.08066,2.07585,2.07639,5309
2023.08.01,14:00,2.07638,2.07833,2.07540,2.07780,4984
